,i_index,j_index,obs,PF
5337,251,-279,7.92,0.3117862587571038
5338,255,-282,16.15,0.3311615700678221
5339,252,-289,46.33,75.32093837150846
5340,251,-290,16.76,30.915821684682875
5341,252,-300,10.67,0.6111591992541939
5342,253,-300,4.57,0.4573166069545751
5343,253,-307,4.57,0.28867818252145777
5344,253,-307,5.49,0.28867818252145777
5345,251,-306,8.53,51.13640195897778
5346,251,-312,28.96,37.340763035270946
5347,251,-312,22.86,37.340763035270946
5348,255,-315,9.14,46.65181160052195
5349,251,-314,12.68,18.504382608191552
5350,254,-318,11.77,0.2299681507471322
5351,252,-327,15.0,36.919463717089364
5352,254,-336,21.16,29.678993597476307
5353,254,-332,6.65,0.7067910979126458
5354,255,-331,9.15,0.2720265392919784
5355,255,-364,1.83,14.828235889743768
5356,254,-364,8.53,20.022154935650434
5357,255,-364,1.22,14.828235889743768
5358,253,-375,3.05,0.0
5359,251,-376,4.57,0.060715640821231674
5360,252,-376,7.01,0.071568827281475
5361,252,-24,1.22,0.02290601125099235
5362,253,-22,3.05,28.819697977662514
5363,252,-50,21.34,33.76840979625156
5364,254,-65,5.49,0.22135274384312068
5365,256,-82,1.83,127.57876829367943
5366,252,-96,0.61,16.488293348529886
5367,256,-117,12.19,0.37014318166890126
5368,256,-182,19.2,48.39183258597394
5369,256,-182,14.33,48.39183258597394
5370,254,-241,15.24,0.044590720908471666
5371,253,-244,25.3,64.09802749797313
5372,253,-242,10.67,0.0058434583163593495
5373,253,-242,7.62,0.0058434583163593495
5374,255,-256,9.14,0.4186356935936707
5375,254,-260,3.05,13.479795084207934
5376,252,-260,11.58,29.208721523618546
5377,253,-264,7.62,14.91441158864222
5378,255,-270,8.9,30.62815566430936
5379,252,-275,15.54,0.0035651905818367352
5380,256,-274,6.1,0.3632845812207327
5381,255,-274,13.41,15.686686089961311
5382,252,-281,4.27,0.2689404007496
5383,254,-283,48.77,0.36476098262494283
5384,252,-291,13.72,37.254946233979865
5385,256,-296,6.71,13.070895710612623
5386,255,-306,10.36,0.11157019520014912
5387,253,-307,6.4,0.28867818252145777
5388,254,-316,4.76,17.37740636938553
5389,252,-318,19.81,0.1922822833260344
5390,252,-320,21.98,13.395957200478987
5391,255,-318,28.5,0.19739525191985702
5392,255,-316,8.13,14.754376607362117
5393,256,-326,14.74,19.633018952623914
5394,256,-331,15.38,0.3286170881914981
5395,256,-336,9.14,14.632730372579825
5396,254,-355,18.87,0.8169082678845372
5397,252,-367,7.32,16.059491087096276
5398,252,-367,6.1,16.059491087096276
5399,254,-370,15.74,30.939785999343396
5400,254,-376,6.1,0.2627193361755153
5401,254,-27,6.1,0.018222188133779002
5402,255,-42,3.66,4.032412030361021
5403,255,-47,5.18,0.05372402668107209
5404,253,-60,3.66,63.08934078923086
5405,255,-111,9.14,62.690207828399
5406,255,-116,2.13,0.28033655972989246
5407,257,-173,12.65,49.87441381469991
5408,255,-180,15.24,43.34142101852988
5409,255,-180,13.72,43.34142101852988
5410,257,-183,33.53,68.97937880332614
5411,253,-188,4.57,66.61803688728891
5412,253,-189,21.34,50.13356574053819
5413,254,-208,4.57,16.50212621737137
5414,257,-235,6.1,28.72414370230978
5415,253,-238,24.11,0.37182680778219035
5416,257,-240,30.48,0.011301426092646017
5417,257,-240,30.48,0.011301426092646017
5418,255,-243,20.12,62.08089330576826
5419,255,-256,7.62,0.4186356935936707
5420,255,-259,5.18,39.76313150206143
5421,255,-256,9.14,0.4186356935936707
5422,254,-260,3.05,13.479795084207934
5423,254,-260,2.44,13.479795084207934
5424,254,-260,3.05,13.479795084207934
5425,256,-269,20.42,37.73553780409135
5426,257,-271,13.72,12.629411603819054
5427,257,-271,10.67,12.629411603819054
5428,254,-274,26.52,14.971219341861266
5429,256,-281,4.88,0.19686866584829588
5430,257,-280,13.41,0.44083219824074066
5431,254,-283,42.37,0.36476098262494283
5432,256,-291,13.11,99.5917409325054
5433,257,-302,15.85,1.8175239753566517
5434,256,-305,25.6,22.539517826037976
5435,255,-306,12.5,0.11157019520014912
5436,253,-307,9.14,0.28867818252145777
5437,255,-318,25.91,0.19739525191985702
5438,256,-326,13.92,19.633018952623914
5439,257,-325,11.15,30.804043754259812
5440,256,-363,9.14,22.694425895412003
5441,253,-371,0.91,0.08412819885484676
5442,254,-370,7.71,30.939785999343396
5443,256,-26,19.81,17.70664649595337
5444,258,-56,1.52,14.85425912723416
5445,254,-63,1.22,0.0031601333460023707
5446,254,-65,4.57,0.22135274384312068
5447,254,-70,6.1,0.05110461202531822
5448,257,-75,45.72,20.164326418163704
5449,258,-115,3.89,60.178456395792075
5450,254,-181,24.38,12.609969212248748
5451,255,-197,2.39,19.87738443935747
5452,254,-207,6.71,23.156922271726213
5453,256,-209,13.72,44.89048971593857
5454,258,-226,4.57,116.09509854859083
5455,257,-233,26.17,37.985139958705695
5456,256,-235,19.81,36.85685602142157
5457,258,-233,7.62,21.298209829579378
5458,255,-259,4.57,39.76313150206143
5459,254,-263,9.45,17.88924600811173
5460,254,-264,9.14,13.530602842212057
5461,254,-271,3.66,44.921423640477805
5462,258,-269,1.52,27.97372220242927
5463,258,-272,8.53,0.5848118426950973
5464,258,-279,7.62,0.6282228362563073
5465,258,-279,14.63,0.6282228362563073
5466,258,-278,5.18,0.4540084153777271
5467,258,-286,8.39,71.29417151597916
5468,256,-294,13.72,36.95321742787296
5469,255,-294,23.16,25.34945010904399
5470,256,-295,9.14,20.245046681751422
5471,257,-296,1.52,8.218075513568646
5472,258,-301,6.1,0.4663476253461345
5473,257,-305,23.16,26.85580572040004
5474,255,-306,11.28,0.11157019520014912
5475,254,-315,17.6,45.71567122707528
5476,258,-316,5.04,0.13419906701066145
5477,258,-327,8.8,12.68133464098305
5478,255,-325,18.22,58.145149924242936
5479,254,-331,4.81,0.3622189175081925
5480,254,-333,6.71,0.8122109039777146
5481,257,-345,1.37,1.0836405576422383
5482,254,-349,21.19,0.870150833325979
5483,256,-357,1.08,0.20528432073839986
5484,254,-370,4.27,30.939785999343396
5485,254,-376,8.23,0.2627193361755153
5486,257,-375,4.57,51.0268441638573
5487,256,-24,24.38,33.458330079229405
5488,256,-27,2.44,12.721244690102646
5489,258,-56,0.91,14.85425912723416
5490,259,-173,14.02,2.155573269122104
5491,259,-174,21.03,0.09573801566533044
5492,255,-181,7.62,30.042855002183515
5493,256,-197,2.74,15.79950446444526
5494,256,-209,7.62,44.89048971593857
5495,257,-242,6.1,17.509153603233
5496,255,-246,6.1,0.039534685036570844
5497,257,-250,6.71,31.410784672559505
5498,257,-250,2.44,31.410784672559505
5499,256,-255,1.52,13.924516525008176
5500,256,-255,2.13,13.924516525008176
5501,255,-259,5.49,39.76313150206143
5502,259,-256,12.19,30.057390404857433
5503,255,-259,1.52,39.76313150206143
5504,255,-259,7.62,39.76313150206143
5505,255,-263,6.1,39.6200028552786
5506,259,-267,15.24,29.861731872338332
5507,258,-270,6.1,0.016397156704477146
5508,259,-273,7.32,0.4623084540234008
5509,255,-274,12.59,15.686686089961311
5510,255,-274,17.31,15.686686089961311
5511,259,-278,16.76,0.41697740019897855
5512,258,-281,49.98,38.93974443249685
5513,256,-281,3.46,0.19686866584829588
5514,259,-294,9.01,20.512567625617745
5515,257,-297,1.83,0.4034380992114699
5516,257,-295,4.88,34.20482848551274
5517,258,-301,7.01,0.4663476253461345
5518,258,-310,49.99,21.639607163268174
5519,259,-316,21.55,0.3074691102646955
5520,259,-316,26.08,0.3074691102646955
5521,258,-330,6.85,0.5205980606213173
5522,258,-330,7.09,0.5205980606213173
5523,255,-331,10.06,0.2720265392919784
5524,259,-335,4.98,30.64692210867717
5525,255,-340,26.03,18.413626416324522
5526,257,-344,8.71,12.744144445729141
5527,259,-355,21.67,0.5503000699164984
5528,257,-359,14.24,13.768744486348696
5529,256,-364,0.91,13.775678179533521
5530,256,-369,19.51,36.85789819135344
5531,256,-369,15.24,36.85789819135344
5532,256,-377,9.14,0.0
5533,257,-25,12.19,51.55755965922287
5534,257,-66,3.66,0.05730481937046305
5535,257,-67,13.11,14.282935513506258
5536,256,-73,3.05,31.465029173982725
5537,259,-173,4.88,2.155573269122104
5538,260,-172,12.19,32.66108223076132
5539,259,-194,17.96,61.49281903887743
5540,256,-210,16.76,24.40438004950769
5541,256,-218,21.34,104.04491917906594
5542,256,-245,1.52,0.049543587319930506
5543,260,-248,1.52,0.507049383742357
5544,256,-255,3.05,13.924516525008176
5545,259,-256,7.62,30.057390404857433
5546,259,-256,4.57,30.057390404857433
5547,259,-256,2.44,30.057390404857433
5548,259,-270,16.15,0.025921274573165426
5549,257,-273,6.4,0.4296907735912949
5550,258,-281,53.64,38.93974443249685
5551,259,-293,12.19,45.501848271052154
